,노선,일,일자,정류장순번,정류장,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,00,01,02,03
0,909,2022-09-01(목),2022-09-01(목),0,오목천차고지(경유),0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,909,0,2022-09-01(목),1,수원역.AK플라자,13,5,5,28,12,10,7,17,0,11,5,18,8,8,10,45,6,42,35,12,0,0,0,0
2,909,0,2022-09-01(목),4,더함파크,0,0,6,0,3,3,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0
3,909,0,2022-09-01(목),5,웃거리,1,1,2,10,3,0,2,1,0,1,0,1,3,3,3,1,0,0,2,0,0,0,0,0
4,909,0,2022-09-01(목),6,구운오거리.경기중소기업성장지원센터,2,2,6,9,6,2,4,2,4,3,1,1,3,3,1,2,0,1,4,2,0,0,0,0
5,909,0,2022-09-01(목),7,서수원버스터미널,2,1,2,7,2,3,1,0,1,0,0,0,3,2,6,0,1,3,1,1,0,0,0,0
6,909,0,2022-09-01(목),8,구운사거리.농수산물유통센터,1,1,2,4,5,1,2,2,2,4,3,0,0,4,5,0,0,2,2,2,0,0,0,0
7,909,0,2022-09-01(목),9,입북동입구,0,0,1,2,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
8,909,0,2022-09-01(목),10,대명고등학교,1,0,3,3,2,1,0,1,1,0,1,0,2,2,3,0,1,2,1,3,0,0,0,0
9,909,0,2022-09-01(목),11,안산테콤단지입구,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,8,1,3,0,0,0,0,0,0
10,909,0,2022-09-01(목),12,황제아파트앞,1,0,0,1,0,1,0,0,0,1,0,1,0,4,3,2,2,0,0,0,0,0,0,0
11,909,0,2022-09-01(목),13,양촌마을앞,1,1,2,1,4,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
12,909,0,2022-09-01(목),16,상록중학교,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,909,0,2022-09-01(목),17,상록수역앞,0,0,0,1,4,1,2,1,1,0,0,1,1,0,3,3,1,2,0,4,5,0,0,0
14,909,0,2022-09-01(목),18,푸른마을주공5단지,0,1,2,6,9,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
15,909,0,2022-09-01(목),19,푸른마을4단지,0,1,3,2,3,1,1,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0
16,909,0,2022-09-01(목),20,성안중학교,0,1,0,1,1,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
17,909,0,2022-09-01(목),21,한양대입구,0,2,4,5,6,0,2,0,1,1,2,0,1,2,4,2,0,0,1,0,2,0,0,0
18,909,0,2022-09-01(목),22,삼태기길입구,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19,909,0,2022-09-01(목),23,시외버스터미널,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,909,0,2022-09-01(목),24,스타프라자,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,909,0,2022-09-01(목),25,중앙초등학교앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22,909,0,2022-09-01(목),26,안산시청,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,909,0,2022-09-01(목),27,고잔롯데캐슬골드파크,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,909,0,2022-09-01(목),28,안산문화예술의전당,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,909,0,2022-09-01(목),29,푸르지오파크.시민시장,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,909,0,2022-09-01(목),30,초지두산위브아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,909,0,2022-09-01(목),31,군자시장,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,909,0,2022-09-01(목),32,원곡동행정복지센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,909,0,2022-09-01(목),33,안산역(도로변),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,909,0,2022-09-01(목),34,안산역(도로변),0,1,0,2,1,2,5,1,4,1,1,3,0,1,11,0,10,2,2,0,1,0,0,0
31,909,0,2022-09-01(목),37,원곡동행정복지센터,0,4,3,1,2,2,3,0,5,1,0,1,2,4,0,1,2,1,0,0,3,0,0,0
32,909,0,2022-09-01(목),38,군자시장,0,2,1,0,0,3,0,2,1,0,0,2,2,0,6,2,5,3,0,0,0,0,0,0
33,909,0,2022-09-01(목),39,푸르지오에코,0,1,4,4,5,2,0,3,1,0,1,2,0,3,4,1,0,3,2,0,1,0,0,0
34,909,0,2022-09-01(목),40,푸르지오메트로,0,1,0,2,1,1,1,0,0,1,0,1,0,1,2,2,0,0,1,1,0,0,0,0
35,909,0,2022-09-01(목),41,안산문화예술의전당,0,2,0,4,1,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0
36,909,0,2022-09-01(목),42,자유센터,0,2,1,1,5,3,0,2,1,1,2,2,0,4,2,3,0,2,0,0,1,0,0,0
37,909,0,2022-09-01(목),43,안산시청,0,1,0,2,2,4,0,0,0,0,1,3,0,4,4,2,0,1,0,2,0,0,0,0
38,909,0,2022-09-01(목),44,센트럴푸르지오,0,1,3,6,1,4,0,1,0,1,0,0,0,3,5,1,7,3,2,4,0,0,0,0
39,909,0,2022-09-01(목),45,스타프라자,0,3,2,1,3,3,0,1,1,0,1,6,0,2,4,1,0,1,3,0,0,0,0,0
40,909,0,2022-09-01(목),46,성포주공4단지,0,0,3,2,0,0,0,0,1,0,0,2,1,2,0,1,0,0,0,1,0,0,0,0
41,909,0,2022-09-01(목),47,성어공원.시외버스터미널,0,0,0,0,1,3,1,0,0,0,0,0,3,1,1,0,2,1,1,0,0,0,0,0
42,909,0,2022-09-01(목),48,푸르지오2차아파트,0,2,3,5,1,2,1,3,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
43,909,0,2022-09-01(목),49,한양대입구,0,2,2,2,5,9,2,4,6,0,9,7,13,9,10,1,4,5,6,3,4,0,0,0
44,909,0,2022-09-01(목),50,석호초교사거리,0,0,0,0,2,3,0,0,0,0,0,0,0,2,3,0,2,0,0,0,1,0,0,0
45,909,0,2022-09-01(목),51,서원호텔입구,0,0,5,1,3,2,1,0,3,1,0,0,3,2,2,0,0,0,3,0,1,0,0,0
46,909,0,2022-09-01(목),52,푸른마을5단지,0,0,1,6,0,4,2,2,0,1,1,0,0,0,3,0,0,2,0,0,0,0,0,0
47,909,0,2022-09-01(목),53,상록수역앞,0,6,8,8,4,18,10,7,13,2,8,10,7,7,13,11,5,11,9,4,8,0,0,0
48,909,0,2022-09-01(목),54,상록수체육관,0,1,3,2,2,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0
49,909,0,2022-09-01(목),55,상록중학교.본오동,0,5,4,8,3,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
50,909,0,2022-09-01(목),58,양촌마을건너편앞,0,0,2,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
51,909,0,2022-09-01(목),59,황제아파트건너편,0,0,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
52,909,0,2022-09-01(목),70,안산테콤단지,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
53,909,0,2022-09-01(목),71,대명고등학교,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
54,909,0,2022-09-01(목),72,입북동입구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,909,0,2022-09-01(목),73,구운사거리.농수산물유통센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,909,0,2022-09-01(목),74,서수원버스터미널,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0
57,909,0,2022-09-01(목),75,구운오거리.경기중소기업성장지원센터,0,0,1,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
