,노선,일자,정류장순번,정류장,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1,2,3
69,7770,2022-06-02(목),42,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
70,7770,2022-06-02(목),43,국세청삼거리.아주편한병원,0,1,0,0,3,0,0,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0
71,7770,2022-06-02(목),44,북수원시장.광교산입구,0,0,0,3,0,1,0,1,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0
72,7770,2022-06-02(목),45,한국가스안전공사,0,1,1,1,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
73,7770,2022-06-02(목),46,수일여중.한빛현요양병원.경기도융합과학교육원,0,0,1,5,1,1,2,2,0,1,0,1,1,2,0,3,1,0,0,0,0,0,0,0
74,7770,2022-06-02(목),47,경기일보.한일타운,0,3,5,17,12,4,2,2,0,3,0,1,1,0,3,1,0,0,0,3,1,0,0,1
75,7770,2022-06-02(목),48,장안지하차도.수원KT위즈파크,0,0,5,8,7,5,4,2,2,1,1,4,5,4,3,7,2,0,2,0,0,0,1,1
76,7770,2022-06-02(목),49,수원KT위즈파크.행정동우회관.경기도남부자치경찰위원회,0,1,3,2,5,2,1,1,1,1,0,2,1,0,0,2,1,1,1,0,0,0,0,0
77,7770,2022-06-02(목),50,수원종합운동장.로얄팰리스.아너스빌위즈,0,0,1,4,2,3,2,1,0,0,0,2,1,0,3,2,0,1,0,0,1,0,0,0
78,7770,2022-06-02(목),51,동성아울렛,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
79,7770,2022-06-02(목),52,장안공원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
80,7770,2022-06-02(목),53,한국은행,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81,7770,2022-06-02(목),54,화서문로터리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
82,7770,2022-06-02(목),55,글로벌청소년드림센터,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,7770,2022-06-02(목),56,병무청입구,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
84,7770,2022-06-02(목),57,수원여고.농천교회,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,7770,2022-06-02(목),58,고등동사거리.고등동행정복지센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,7770,2022-06-02(목),59,고등동삼거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,7770,2022-06-02(목),60,수원역.노보텔수원,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,7770,2022-06-03(금),0,수원역,9,6,20,31,37,20,11,17,14,13,12,16,26,56,60,39,17,32,25,17,19,8,2,6
89,7770,2022-06-03(금),1,고등동구터미널,0,1,3,3,10,2,0,1,0,3,2,0,1,1,1,0,2,0,0,0,0,0,0,0
90,7770,2022-06-03(금),2,고등동사거리,2,1,7,10,9,2,2,0,1,3,0,1,5,2,3,2,0,0,0,0,0,0,0,0
91,7770,2022-06-03(금),3,수원여자고교,1,11,16,31,44,15,3,5,7,7,4,5,6,10,2,1,0,1,0,0,0,0,0,0
92,7770,2022-06-03(금),4,병무청입구,1,3,13,31,28,8,14,8,6,4,7,9,10,9,8,2,1,2,1,0,0,0,1,0
93,7770,2022-06-03(금),5,글로벌청소년드림센터,2,6,15,24,15,10,4,4,3,1,1,3,3,7,1,3,0,3,0,0,0,0,1,0
94,7770,2022-06-03(금),6,화서문.장안공원,2,5,22,37,25,14,15,8,3,11,10,3,12,18,10,10,4,6,4,2,0,0,0,0
95,7770,2022-06-03(금),7,장안공원,0,2,6,11,7,5,5,2,3,4,4,4,4,7,7,4,3,3,4,2,0,0,0,0
96,7770,2022-06-03(금),8,장안문.느림보타운,0,11,16,53,41,13,15,19,12,7,8,6,9,24,26,14,4,9,16,2,0,0,0,2
97,7770,2022-06-03(금),9,KT수원지사.국민연금북수원지사,2,3,16,40,27,16,6,8,11,8,14,6,4,13,13,8,2,5,3,3,0,0,0,0
98,7770,2022-06-03(금),10,수원종합운동장.수원시체육회관.아너스빌위즈,2,16,73,154,102,39,22,13,15,20,16,12,22,19,12,5,6,21,8,3,0,1,0,0
99,7770,2022-06-03(금),11,수원KT위즈파크.경기도청소년활동진흥상담복지센터,1,12,66,135,90,35,21,19,17,11,14,14,19,18,25,6,10,167,31,2,2,2,0,0
100,7770,2022-06-03(금),12,한일타운.경기일보.홈플러스,4,17,118,143,127,71,61,66,41,29,34,20,36,74,56,24,26,30,25,8,2,0,0,4
101,7770,2022-06-03(금),13,수일여중.대우건설기술연구원.경기도융합과학교육원,1,4,15,22,17,16,7,3,3,7,2,4,6,17,4,3,2,4,1,1,1,0,0,1
102,7770,2022-06-03(금),14,수일중학교,0,8,13,22,24,25,15,15,10,7,4,9,9,5,3,3,4,2,3,0,2,1,1,0
103,7770,2022-06-03(금),15,한국가스안전공사.택시공제조합,1,6,3,21,24,10,7,3,6,2,4,5,5,3,10,5,1,1,4,0,1,0,0,0
104,7770,2022-06-03(금),16,삼익아파트.광교산입구,1,14,13,29,24,28,19,13,15,8,9,14,12,13,14,4,1,2,3,0,2,0,0,1
105,7770,2022-06-03(금),17,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,2,3,6,10,12,8,7,7,6,8,7,10,12,25,40,6,8,1,2,0,2,2,0,0
106,7770,2022-06-03(금),19,의왕톨게이트,0,13,11,16,12,23,6,12,2,3,7,2,6,22,10,3,3,0,4,1,1,2,1,0
107,7770,2022-06-03(금),24,대공원고가교(경유),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
108,7770,2022-06-03(금),25,관문사거리부대앞,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,7770,2022-06-03(금),27,남태령역(중),0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
110,7770,2022-06-03(금),29,사당역(중),0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0
111,7770,2022-06-03(금),31,사당역4번출구,14,29,69,163,178,84,71,102,128,134,193,253,325,564,617,638,392,253,374,439,72,53,12,5
112,7770,2022-06-03(금),32,남현동(경유),0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,7770,2022-06-03(금),34,관문사거리부대앞,0,4,2,8,10,6,2,0,3,1,3,3,5,13,3,1,3,2,1,2,1,0,0,0
114,7770,2022-06-03(금),40,의왕톨게이트,0,1,1,3,8,3,2,0,4,4,4,5,7,14,23,14,5,6,2,7,3,0,0,1
115,7770,2022-06-03(금),42,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,0,0,0,0,0,0,0,1,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0
116,7770,2022-06-03(금),43,국세청삼거리.아주편한병원,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,1,0,1,0,1,0,0,0,0
117,7770,2022-06-03(금),44,북수원시장.광교산입구,0,0,0,2,3,0,1,0,0,2,0,1,0,1,1,2,1,1,0,0,0,0,0,0
118,7770,2022-06-03(금),45,한국가스안전공사,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
119,7770,2022-06-03(금),46,수일여중.한빛현요양병원.경기도융합과학교육원,0,0,0,0,3,1,0,3,0,0,0,3,2,0,5,1,0,0,0,0,0,0,0,0
120,7770,2022-06-03(금),47,경기일보.한일타운,0,0,6,8,8,5,1,4,2,0,2,5,3,2,3,1,2,2,0,0,0,1,0,0
121,7770,2022-06-03(금),48,장안지하차도.수원KT위즈파크,0,1,1,4,5,4,0,0,5,1,2,2,1,7,7,4,2,23,3,2,1,0,0,0
122,7770,2022-06-03(금),49,수원KT위즈파크.행정동우회관.경기도남부자치경찰위원회,0,0,0,0,3,3,1,1,2,0,3,1,1,1,6,1,3,49,0,1,0,0,1,0
123,7770,2022-06-03(금),50,수원종합운동장.로얄팰리스.아너스빌위즈,0,0,1,4,1,1,1,1,1,2,0,0,2,0,3,0,1,13,1,1,0,0,0,0
124,7770,2022-06-03(금),51,동성아울렛,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,0,0,1
125,7770,2022-06-03(금),52,장안공원,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
126,7770,2022-06-03(금),53,한국은행,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,7770,2022-06-03(금),54,화서문로터리,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
128,7770,2022-06-03(금),55,글로벌청소년드림센터,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,7770,2022-06-03(금),56,병무청입구,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
130,7770,2022-06-03(금),57,수원여고.농천교회,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,7770,2022-06-03(금),58,고등동사거리.고등동행정복지센터,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,7770,2022-06-03(금),59,고등동삼거리,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,7770,2022-06-03(금),60,수원역.노보텔수원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,7770,2022-12-01(목),0,수원역,11,9,22,37,41,16,7,11,17,24,17,12,25,30,51,17,26,20,17,9,9,2,9,10
135,7770,2022-12-01(목),1,고등동구터미널,0,0,4,2,2,0,2,0,1,1,0,0,2,0,2,0,1,0,2,0,0,0,0,0
136,7770,2022-12-01(목),2,고등동사거리,1,0,5,14,15,4,1,1,1,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0
137,7770,2022-12-01(목),3,수원여자고교,0,7,26,36,36,13,11,7,7,3,1,2,2,7,5,3,1,1,0,0,0,0,0,0
138,7770,2022-12-01(목),4,병무청입구,2,4,24,27,32,11,7,5,8,5,7,5,8,12,8,1,1,2,0,1,0,1,0,0
139,7770,2022-12-01(목),5,글로벌청소년드림센터,1,5,22,21,21,9,6,1,2,5,3,3,8,4,0,1,0,0,1,1,0,0,2,0
140,7770,2022-12-01(목),6,화서문.장안공원,2,7,19,24,26,21,4,9,7,6,7,4,11,8,15,4,6,4,3,0,0,0,0,0
141,7770,2022-12-01(목),7,장안공원,2,0,5,13,2,4,2,4,3,2,6,1,8,6,4,4,6,6,2,2,0,0,0,0
142,7770,2022-12-01(목),8,장안문.느림보타운,3,13,25,54,36,20,15,14,14,20,16,13,11,19,7,10,7,4,8,3,2,0,4,1
