,노선,일자,정류장순번,정류장,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1,2,3
0,7770,2023-06-01(목),0,수원역,7,15,20,33,45,16,6,16,16,25,12,12,33,41,66,34,15,21,21,7,9,8,15,5
1,7770,2023-06-01(목),2,고등동구터미널,0,0,2,3,9,4,1,3,2,1,0,0,1,2,1,2,2,2,1,0,1,0,0,1
2,7770,2023-06-01(목),3,고등동사거리,1,3,7,17,14,11,2,2,6,0,4,3,0,3,0,0,1,0,1,1,0,1,0,0
3,7770,2023-06-01(목),4,수원여고.푸르지오자이,2,5,33,45,45,10,5,7,6,7,1,4,7,8,3,2,0,3,1,0,1,1,0,0
4,7770,2023-06-01(목),5,병무청입구,1,5,18,39,27,15,8,19,12,4,10,11,8,9,9,5,2,2,2,1,0,1,1,0
5,7770,2023-06-01(목),6,글로벌청소년드림센터,0,5,17,23,22,7,8,5,2,4,2,0,1,1,1,0,2,0,0,0,0,0,0,0
6,7770,2023-06-01(목),7,화서문.장안공원,1,8,21,41,22,27,10,9,4,8,5,12,5,10,8,0,12,0,1,3,1,0,0,0
7,7770,2023-06-01(목),8,장안공원,0,1,3,12,5,6,3,2,2,3,2,6,5,4,14,1,4,6,5,2,2,1,0,0
8,7770,2023-06-01(목),9,장안문.느림보타운,3,9,23,56,42,20,15,16,10,13,14,11,12,21,7,7,21,0,13,1,0,0,1,4
9,7770,2023-06-01(목),10,KT수원지사.국민연금북수원지사,0,2,28,51,26,10,6,9,4,11,7,9,8,16,18,3,4,4,6,1,0,0,2,0
10,7770,2023-06-01(목),11,수원종합운동장.수원시체육회관.아너스빌위즈,6,8,64,128,78,46,24,15,20,16,15,15,9,18,5,7,4,5,2,0,1,0,0,0
11,7770,2023-06-01(목),12,수원KT위즈파크.경기도청소년활동진흥상담복지센터,3,14,65,79,75,35,29,14,19,11,10,8,12,17,26,6,3,5,10,2,1,1,1,0
12,7770,2023-06-01(목),13,한일타운.경기일보.홈플러스,6,20,89,90,110,89,71,46,48,29,32,20,37,40,36,10,13,14,7,5,1,0,0,1
13,7770,2023-06-01(목),14,수일여중.대우건설기술연구원.경기도융합과학교육원,1,1,19,19,18,10,18,5,6,4,5,2,8,4,5,4,8,0,1,0,0,1,0,0
14,7770,2023-06-01(목),15,수일중학교,5,7,19,20,28,17,12,17,4,7,6,4,5,4,6,2,3,1,2,0,1,1,0,1
15,7770,2023-06-01(목),16,한국가스안전공사.택시공제조합,1,8,10,26,17,18,8,5,4,0,3,7,5,3,4,3,1,1,1,0,1,0,0,0
16,7770,2023-06-01(목),17,삼익아파트.광교산입구,5,11,17,17,28,11,13,14,17,12,9,5,8,10,15,10,8,1,6,2,0,0,0,2
17,7770,2023-06-01(목),18,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,0,1,8,2,21,13,3,5,5,9,7,6,17,34,26,7,11,7,5,3,3,0,0,0
18,7770,2023-06-01(목),22,의왕톨게이트,4,9,21,16,18,38,5,12,5,9,6,8,4,10,5,6,2,1,1,1,1,1,0,0
19,7770,2023-06-01(목),28,과천동주민센터,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
20,7770,2023-06-01(목),29,남태령역(중),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21,7770,2023-06-01(목),30,사당역(중),0,0,0,0,0,0,1,0,1,2,0,0,0,1,41,8,0,0,0,0,1,0,0,0
22,7770,2023-06-01(목),32,사당역4번출구,12,39,85,178,171,90,82,70,121,132,149,232,279,562,676,568,392,453,385,319,62,55,11,12
23,7770,2023-06-01(목),33,남현동(경유),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7770,2023-06-01(목),35,과천동주민센터,0,3,1,11,10,8,2,1,2,0,2,0,4,2,5,2,0,2,0,1,0,2,0,0
25,7770,2023-06-01(목),41,의왕톨게이트,0,1,1,6,11,4,2,0,3,3,1,2,6,12,19,12,5,6,6,8,1,1,1,0
26,7770,2023-06-01(목),46,경기도인재개발원.경기연구원.경기도평생교육진흥원.경기도여성가족재단,0,0,0,0,3,0,1,0,0,1,1,1,3,2,1,0,0,1,0,0,0,0,0,0
27,7770,2023-06-01(목),47,국세청삼거리.아주편한병원,0,0,2,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
28,7770,2023-06-01(목),48,북수원시장.광교산입구,0,0,1,2,0,1,1,0,1,0,1,1,1,4,3,2,2,0,0,1,0,0,0,0
29,7770,2023-06-01(목),49,한국가스안전공사,0,1,1,2,1,3,0,0,0,0,0,0,1,2,4,1,0,1,0,0,0,0,0,0
30,7770,2023-06-01(목),50,수일여중.한빛현요양병원.경기도융합과학교육원,0,1,1,6,1,1,2,1,0,0,0,1,1,3,1,0,0,2,0,0,1,0,0,0
31,7770,2023-06-01(목),51,경기일보.한일타운,0,0,6,16,5,5,3,0,4,1,4,4,4,1,4,1,2,3,1,4,1,0,0,0
32,7770,2023-06-01(목),52,장안지하차도.수원KT위즈파크,0,2,8,14,4,10,2,4,3,4,1,1,6,6,7,1,2,3,0,3,0,0,0,0
33,7770,2023-06-01(목),53,수원KT위즈파크.행정동우회관.경기도남부자치경찰위원회,0,0,4,5,4,7,2,1,0,2,0,0,2,5,4,3,1,0,1,0,0,0,0,0
34,7770,2023-06-01(목),54,수원종합운동장.로얄팰리스.아너스빌위즈,0,0,3,4,3,3,2,4,0,0,0,0,0,1,2,3,1,1,2,3,0,0,0,0
35,7770,2023-06-01(목),55,동성아울렛,0,0,0,1,6,0,0,0,0,1,0,0,1,1,4,1,0,0,1,0,0,0,0,0
36,7770,2023-06-01(목),56,장안공원,0,0,0,3,3,0,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0
